video_id,subs_contrib,channel_id
cXkzYLyvXv0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ckVSV0LcioU,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
cxrkG5prDAs,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
d9oOX3US_7g,2.2083404485865747,UCsU-I-vHLiaMfV_ceaYz5rQ
dC2k82jwz9U,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
dI3EKXHBUS8,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
dPsLwWcpl6E,0.1277380202891951,UCsU-I-vHLiaMfV_ceaYz5rQ
dbOPfYhx8C0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ePNSjGnlqlA,0.8799344604160589,UCsU-I-vHLiaMfV_ceaYz5rQ
eQznIFDQrmI,4.780456563648901,UCsU-I-vHLiaMfV_ceaYz5rQ
eUDbRqA9iCI,16.498684354254713,UCsU-I-vHLiaMfV_ceaYz5rQ
epjURFq5FCk,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
eqEI0U2RZro,5.635398802704031,UCsU-I-vHLiaMfV_ceaYz5rQ
erKA-F4BrAA,17.24393851067021,UCsU-I-vHLiaMfV_ceaYz5rQ
exU1i3g6W4c,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
f-g29KHD2eQ,0.3908505729500916,UCsU-I-vHLiaMfV_ceaYz5rQ
f2qfFNaMQrs,0.5970363991777599,UCsU-I-vHLiaMfV_ceaYz5rQ
fGczU39p5nE,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
fH4IO2HKR48,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
fRVgGcRKGZA,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ffjtuPzedFE,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
g0G_0VLMEY4,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
g5-9k5_Lgrw,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
g6PMSG-XCW0,3.947035404099017,UCsU-I-vHLiaMfV_ceaYz5rQ
g74NqjPokF0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
g7KaDP-v8-Y,0.8157183360858928,UCsU-I-vHLiaMfV_ceaYz5rQ
gLUailbA5uo,13.104948961951829,UCsU-I-vHLiaMfV_ceaYz5rQ
gNiWQ_TiorI,7.050236223081094,UCsU-I-vHLiaMfV_ceaYz5rQ
gUPYD7h7CRk,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
gkoadaTR3kA,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
gtUxjuckYnw,16.950279909679285,UCsU-I-vHLiaMfV_ceaYz5rQ
gvAonLrH7t0,0.5473990706414694,UCsU-I-vHLiaMfV_ceaYz5rQ
h9kogTlagL0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
hB8eFMKoTkw,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
hSw4Mj1ug0Q,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
hXksDgCr1Ys,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
hvMC2Q2RpJ0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
i8Z_0vR9ILw,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
iJpXrkKukzU,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
iRrmVpeajNk,12.08304479963827,UCsU-I-vHLiaMfV_ceaYz5rQ
icrBvksYK2s,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ih1UtvW3u3A,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ij6t2wT61mM,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
it8kqt8DZh0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
jAhEPzv3iic,4.302480330121124,UCsU-I-vHLiaMfV_ceaYz5rQ
jD0O9D9MyaI,1.2610658361702334,UCsU-I-vHLiaMfV_ceaYz5rQ
jJq2NkTiWKc,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
jRWx6UPy98c,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
jhtCkK565Lo,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
jm4sqcGqrMs,1.2877936284590052,UCsU-I-vHLiaMfV_ceaYz5rQ
k6loqVtgGfw,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
kQA7LYoBqOk,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
kSO3JS5ZOuA,0.958382266354532,UCsU-I-vHLiaMfV_ceaYz5rQ
kXLIajQrrH8,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
kbOpiR1iPBM,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
kdZuT9HHyl4,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
kf3tnPPFwpQ,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
knXGyXkG4tU,77.03400986065274,UCsU-I-vHLiaMfV_ceaYz5rQ
kxpsY0-Rz98,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
kya28CF8Lzw,0.4640916661050377,UCsU-I-vHLiaMfV_ceaYz5rQ
kzXcOKWYSV8,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
l5r93qwk7M0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
l9qBnPy5za0,1.3492328393046238,UCsU-I-vHLiaMfV_ceaYz5rQ
lDIu1-qAG3o,13.17055354302427,UCsU-I-vHLiaMfV_ceaYz5rQ
lQ8eERabzKQ,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
lR60ospTZnc,2.1135782759263835,UCsU-I-vHLiaMfV_ceaYz5rQ
lTn3xPj-BzE,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
lVPoPlqrJHA,0.3887678878366808,UCsU-I-vHLiaMfV_ceaYz5rQ
l_ZE3qYm2-c,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
lctejPnn7gc,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
lg-alpKVIss,6.043605084932545,UCsU-I-vHLiaMfV_ceaYz5rQ
mDjEl7G_5No,17.045389196525043,UCsU-I-vHLiaMfV_ceaYz5rQ
mXBnHjqo25w,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
medmmcptIfI,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
nPWq5cec2-0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
nUHuIi-UA5c,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
nfTgUGgK6cs,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
nflbUYpEWm0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
oX7XVPFD6Uc,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ojDCwp5hlgU,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ot6Pwlf5dyM,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ovyZZQ249bM,1.0573098092415445,UCsU-I-vHLiaMfV_ceaYz5rQ
pNjU6CwTPrc,2.0233285876785825,UCsU-I-vHLiaMfV_ceaYz5rQ
pOqvU3KSjGA,29.59321989063949,UCsU-I-vHLiaMfV_ceaYz5rQ
pbec8gwxaxE,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ph81aiHJako,0.1006631138148548,UCsU-I-vHLiaMfV_ceaYz5rQ
pie7GbBnxWg,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
pka9bLILTwI,,UCsU-I-vHLiaMfV_ceaYz5rQ
pywpy7u1Syg,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
q5UbwSWxMFs,1.4540613233463002,UCsU-I-vHLiaMfV_ceaYz5rQ
qN-NmhGXZe0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
qPHxydjH660,3.3336846381995384,UCsU-I-vHLiaMfV_ceaYz5rQ
qVJlVuPp6rw,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
qq6IzW-HtVk,2.848071892589256,UCsU-I-vHLiaMfV_ceaYz5rQ
quaGmcx0mhs,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
qv-Z7CsBclQ,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
rVCmLF4H-Sk,0.2613769817330542,UCsU-I-vHLiaMfV_ceaYz5rQ
rXvS2Naf0Mk,3.1302757254564177,UCsU-I-vHLiaMfV_ceaYz5rQ
rhibP8NsJ0c,2.369748544875911,UCsU-I-vHLiaMfV_ceaYz5rQ
romcVpV5DYU,0.3491968706818759,UCsU-I-vHLiaMfV_ceaYz5rQ
rtTCrC7D4Nw,0.1322505047015852,UCsU-I-vHLiaMfV_ceaYz5rQ
s4iUSNz6RbI,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
s52In1Y0vXQ,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
s5F6tZfwm74,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
sAW_tWoYTDg,53.51737090257481,UCsU-I-vHLiaMfV_ceaYz5rQ
sDfDHjCCAW0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
sEYs_p5DTHA,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
sQnf7SnKrEM,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
svm2KKnz9qk,0.5880114303529798,UCsU-I-vHLiaMfV_ceaYz5rQ
t9ObU7dRCWA,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
tCG_qCg4XYA,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
tCKd7fx_PIY,4.669380024266991,UCsU-I-vHLiaMfV_ceaYz5rQ
tH4YSjgnp2s,0.5220597350949714,UCsU-I-vHLiaMfV_ceaYz5rQ
tIuNRZlQCOU,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
tZOICvaoS38,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
tfZ7tqwXzxA,1.51515342000635,UCsU-I-vHLiaMfV_ceaYz5rQ
tpSBCsDlMxY,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
txr4URDzc8Y,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
u814BAoZhM8,1.895590567389388,UCsU-I-vHLiaMfV_ceaYz5rQ
uA9L2FYksg4,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
uFI60X7bR54,2.5575373192684507,UCsU-I-vHLiaMfV_ceaYz5rQ
uSEcTGyduLM,12.398224480134436,UCsU-I-vHLiaMfV_ceaYz5rQ
uTEdGGz_-Rw,8.211680287993177,UCsU-I-vHLiaMfV_ceaYz5rQ
ujkyNp48Rc0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
uy8JGLraMW0,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
vLNcErvZ65c,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
viID-KWGkGU,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
vnmHdcWRFm8,16.31020135149104,UCsU-I-vHLiaMfV_ceaYz5rQ
vx4Nilr4vT8,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
wLlJw4BXJvQ,4.346910945873888,UCsU-I-vHLiaMfV_ceaYz5rQ
wOJog_sdOKU,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
wQcI1emcY_g,40.69462577349014,UCsU-I-vHLiaMfV_ceaYz5rQ
wRLGDsrxlYs,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
wSUh8hbOuUs,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
wc923iMBcu8,92.214701652304,UCsU-I-vHLiaMfV_ceaYz5rQ
wpb_cRiK1cQ,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
wpnKoEgZWVk,9.233931564492307,UCsU-I-vHLiaMfV_ceaYz5rQ
ws52_IKr3FY,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
x2ETB6pUdI4,0.308237396784797,UCsU-I-vHLiaMfV_ceaYz5rQ
x7B9vSc_tdQ,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
x9Pnr9eQwJw,1.5693032329550305,UCsU-I-vHLiaMfV_ceaYz5rQ
xKiOtjos630,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
xLTv43oqEMo,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
xl1gs01Pyak,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
xy3EI7cEhlc,0.3481555281251705,UCsU-I-vHLiaMfV_ceaYz5rQ
y02fumjyL_Y,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
y1fK8br8BhA,17.748989650672325,UCsU-I-vHLiaMfV_ceaYz5rQ
y4b1DPrsYkc,2.8428651798057287,UCsU-I-vHLiaMfV_ceaYz5rQ
yBLP43MaeM4,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
yMH_IJ64QBQ,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
yNPljsOzQwY,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
yRSIuDbCy9o,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
yWYKHns6cuM,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
yhusXGzl9RA,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
ykL3scliK9I,10.452996584208757,UCsU-I-vHLiaMfV_ceaYz5rQ
yq6fFT1UVxc,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
z1rPcVZJ1xg,55.87566467932696,UCsU-I-vHLiaMfV_ceaYz5rQ
z7ObxxIDMQw,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
z9a6rCSD59U,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
zCEtpPJR-RU,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
zLrYczUMmIk,0.4106360815274941,UCsU-I-vHLiaMfV_ceaYz5rQ
zTWfeAC_riI,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
zf5aBV5BBoM,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
zfWiO6YyoGE,0.0,UCsU-I-vHLiaMfV_ceaYz5rQ
zyCUI453woA,1.163873864211063,UCsU-I-vHLiaMfV_ceaYz5rQ
'-Ip9NbumN4w,7.377372088667021,UCUj6rrhMTR9pipbAWBAMvUQ
'-kBTQSrJ9XI,37.38196523215685,UCUj6rrhMTR9pipbAWBAMvUQ
K8C-5lqcN7g,0.0,UCUj6rrhMTR9pipbAWBAMvUQ
video_id,0.0,UCoC-ZGuPCvJJrbcz9eMW8zw
subs_contrib,0.0,UCoC-ZGuPCvJJrbcz9eMW8zw
'-3zdqEwK550,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
'-7WxVFyL4nk,4.359314649292219,UCF4Wxdo3inmxP-Y59wXDsFw
'-OgjIOP5bqg,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
'-ap2I1QsGvA,0.3989785074837604,UCF4Wxdo3inmxP-Y59wXDsFw
'-bL0MlbPZkA,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
'-mk_fKAI_uU,21.316882848453005,UCF4Wxdo3inmxP-Y59wXDsFw
'-oqi5gsp4WQ,0.3416076231380912,UCF4Wxdo3inmxP-Y59wXDsFw
'-q-0GiDYjtE,14.068518798879255,UCF4Wxdo3inmxP-Y59wXDsFw
'-x3M7V3GOcM,0.1295753053282415,UCF4Wxdo3inmxP-Y59wXDsFw
'-zFpwJfz79s,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
02WMuoBcbBU,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
02hDdNlAaqg,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
053n8lPz7qQ,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
0A03Mj4oR5M,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
0DBPVYUiHFk,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
0G_rG-y2wxU,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
0HuO8Zn1Ahg,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
0IHz_t90xNg,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
0N0Ns9xhdco,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
0Zf7Nubqvoo,3.444216322942096,UCF4Wxdo3inmxP-Y59wXDsFw
0ZsfSUaOX5g,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
0o3MuIddmCk,13.786027182044116,UCF4Wxdo3inmxP-Y59wXDsFw
0rC4ui4Cu90,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
0t4Gn41GLIQ,4.034940105482294,UCF4Wxdo3inmxP-Y59wXDsFw
11g_-xxEY6I,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
16G3wEVYe9U,5.474447579995873,UCF4Wxdo3inmxP-Y59wXDsFw
16jZp9s14VQ,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
1ARlrVeAn_I,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
1RKsQqf2nj0,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
1cTp1Ap4mkI,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
1ja3vPcL8s0,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
1lD7yRb5Bz4,0.6843059474994841,UCF4Wxdo3inmxP-Y59wXDsFw
1mabrPdGM-w,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
23dshuC7VnE,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
2CmdHhFgkmk,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
2JeUd1EKJfE,1.2268207359697476,UCF4Wxdo3inmxP-Y59wXDsFw
2P5oyruQcEk,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
2Ucoydeje2c,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
2Yh34SZe_0U,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
2cuATS2rc-8,19.747363788121863,UCF4Wxdo3inmxP-Y59wXDsFw
2liK_C5mXPI,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
3GMNmQMjWkE,21.459110287971548,UCF4Wxdo3inmxP-Y59wXDsFw
3VOV_PcMsdI,1.6015856762962104,UCF4Wxdo3inmxP-Y59wXDsFw
3gn9EOL-vXU,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
3juD29WK31I,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
3sqdQ_-3PBs,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
46lzjCSEn9E,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
4AhFCneOtr4,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
4I3BqvPx7Cw,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
4Lh1KjizQTY,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
4P_x_Wn9wKE,12.253810103549894,UCF4Wxdo3inmxP-Y59wXDsFw
4dsfKgbEZQc,0.3128131108429264,UCF4Wxdo3inmxP-Y59wXDsFw
4fBRgDZamuY,0.0139609756582617,UCF4Wxdo3inmxP-Y59wXDsFw
4n9O5bSYx5U,5.611003373153245,UCF4Wxdo3inmxP-Y59wXDsFw
4nA_GA7LcfE,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
4o9-78tPy6Y,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
4vZwtetPvMM,2.7332972655940497,UCF4Wxdo3inmxP-Y59wXDsFw
5Bhs6VRh4JQ,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
5HIlNZS4ESQ,1.5863158591699866,UCF4Wxdo3inmxP-Y59wXDsFw
5IuGMXR5kEg,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
5J6eycCRU-4,0.0065442073398101,UCF4Wxdo3inmxP-Y59wXDsFw
5_1d8Sbl9DE,1.3934798828902468,UCF4Wxdo3inmxP-Y59wXDsFw
5_ZrsOMz2I4,0.1686224091224422,UCF4Wxdo3inmxP-Y59wXDsFw
5dhd-6VUSvQ,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
5mU1WjRijS4,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
6-U8AlvJm6M,0.1869461896739107,UCF4Wxdo3inmxP-Y59wXDsFw
67FLTXbFXP4,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
68EP-raxJ3c,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
6BoGgYaMCK0,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
6DuZZnzOBAY,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
6Em6GzlYHIk,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
6JPLMn_xiJY,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
6S2TLfkjWBE,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
6X98gg4FzfA,20.52372491886801,UCF4Wxdo3inmxP-Y59wXDsFw
6gddjr2lcdY,1.989657171546953,UCF4Wxdo3inmxP-Y59wXDsFw
6kqTK_g2dJk,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
6qmBLG3kOyM,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
6sALxuUrmcI,0.7423312525791342,UCF4Wxdo3inmxP-Y59wXDsFw
6x_3ak_oxmw,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
70_tHPoI98E,2.991357175027232,UCF4Wxdo3inmxP-Y59wXDsFw
73DniLtMIlw,46.17570884945594,UCF4Wxdo3inmxP-Y59wXDsFw
7OKvrJnBC0w,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
7QejGU1bUpA,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
7UgEYVo__n0,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
7YPM8jMYfXA,2.836913881807712,UCF4Wxdo3inmxP-Y59wXDsFw
7ZIfNa9O2HA,4.195491325552304,UCF4Wxdo3inmxP-Y59wXDsFw
7cC7swqYFs0,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
7m8SKVm1okc,2.2717125078927727,UCF4Wxdo3inmxP-Y59wXDsFw
7xm2GBV2_xg,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
85DajutCVRw,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
8938P2NtTZg,4.458350320368012,UCF4Wxdo3inmxP-Y59wXDsFw
8_mHl1EXG2Q,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
8cniR6qHj0A,12.023017724699256,UCF4Wxdo3inmxP-Y59wXDsFw
8iZ-D-b4cv4,0.2327556410525819,UCF4Wxdo3inmxP-Y59wXDsFw
8jXQMcnxoOg,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
8ns6QxbCVws,0.6138466484741946,UCF4Wxdo3inmxP-Y59wXDsFw
8p5pV2IImb0,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
8vLxy-ryzEs,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
94bMf_BVpI0,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
95hDfKARk3k,5.977260843937955,UCF4Wxdo3inmxP-Y59wXDsFw
9ALRJqi29xk,1.9205067139896264,UCF4Wxdo3inmxP-Y59wXDsFw
9FrkdD_h8rU,2.234410526055854,UCF4Wxdo3inmxP-Y59wXDsFw
9ME-pIyijcU,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
9UqFX3spbOI,21.272818519031617,UCF4Wxdo3inmxP-Y59wXDsFw
9ZNjjrRXmco,0.6454769839499438,UCF4Wxdo3inmxP-Y59wXDsFw
9h8FqVKNMPc,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
9rwEO3fB_94,0.4109762209400791,UCF4Wxdo3inmxP-Y59wXDsFw
9wAoTaMkhso,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
9yZyC6AyU74,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
A07L9fWQkN4,4.9618180050440746,UCF4Wxdo3inmxP-Y59wXDsFw
A0fh2iW8Gqc,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
A7yIm_d8nOc,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
A8Q1uMtBeqc,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
ACUigDIml90,0.7002301853596887,UCF4Wxdo3inmxP-Y59wXDsFw
AWYDd_ve61c,5.2512901097083455,UCF4Wxdo3inmxP-Y59wXDsFw
A_lIJgVRA1g,18.09626027628776,UCF4Wxdo3inmxP-Y59wXDsFw
AdsY3vEndV8,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
Ah6pEUugvXM,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
Aj2KCmTo7VY,0.2995065559186457,UCF4Wxdo3inmxP-Y59wXDsFw
AmJYumK8C5U,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
B4Iq5jSCDLk,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
BAsbEVgf4kU,9.73668982041424,UCF4Wxdo3inmxP-Y59wXDsFw
BE8zxE9mVm4,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
BEYZ5zFfoHY,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
BMxKKO2geb8,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
BW2lbFriQwk,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
B__Ci32tTmU,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
BbG3kiAKlTQ,5.4203487993201085,UCF4Wxdo3inmxP-Y59wXDsFw
Bg3NeBcotcI,1.256487809243554,UCF4Wxdo3inmxP-Y59wXDsFw
Bh64pW_UFjw,5.006973035688765,UCF4Wxdo3inmxP-Y59wXDsFw
Bjc6daw-R-Q,1.2645589982959864,UCF4Wxdo3inmxP-Y59wXDsFw
Bn_kBzHK89w,7.767755972110018,UCF4Wxdo3inmxP-Y59wXDsFw
Bs8n38L7gLg,4.683689193102143,UCF4Wxdo3inmxP-Y59wXDsFw
ButDrI2yiEw,3.302861444402196,UCF4Wxdo3inmxP-Y59wXDsFw
BzDpxsNj-2M,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
C48rvJOSvLA,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
CEbBFMlXpoc,0.2235937507768476,UCF4Wxdo3inmxP-Y59wXDsFw
CF6pz9hvKaE,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
CHbHe0vClPQ,0.8738698201093188,UCF4Wxdo3inmxP-Y59wXDsFw
CJFkuEGQfSE,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
CLYTXm92oE0,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
CR8OiEP9ebw,1.04183780849778,UCF4Wxdo3inmxP-Y59wXDsFw
CYEzuu4bYWA,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
CcYcIe84nmo,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
Cccla7ys_kE,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
CuTXe-ZwvYs,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
CvD6z8OgiKE,0.0959817076505492,UCF4Wxdo3inmxP-Y59wXDsFw
CvxE33rcuBM,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
CxN_1iLipa8,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
D-7ejt_UJBY,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
D2fPgg8XNcs,27.21604948480256,UCF4Wxdo3inmxP-Y59wXDsFw
DAZrrea7ZSw,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
DCarSGiINBA,1.1251673819580297,UCF4Wxdo3inmxP-Y59wXDsFw
DFDzi2wCJvo,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
DGMnUX3eeLY,1.2543064067969505,UCF4Wxdo3inmxP-Y59wXDsFw
DIx-F-pCXTs,0.0,UCF4Wxdo3inmxP-Y59wXDsFw
